0,112.10799999999999
1,146.12499999999997
2,144.28199999999995
3,258.135
4,164.27200000000002
5,166.11199999999994
6,112.10799999999999
7,146.12499999999997
8,144.28199999999995
9,258.135
10,164.27200000000002
11,166.11199999999994
12,138.214
13,90.17000000000002
14,206.378
15,210.26
16,266.368
17,410.47400000000016
18,408.3220000000003
19,385.57500000000016
20,253.329
21,284.408
22,138.214
24,118.2
25,118.22400000000002
26,116.208
27,116.18399999999998
28,114.21200000000002
29,114.212
30,128.239
31,130.215
32,112.196
33,154.27700000000002
34,152.26099999999997
35,168.26
36,122.12299999999996
37,136.14999999999998
38,150.17699999999996
39,156.56799999999996
40,156.56799999999996
41,128.17100000000002
42,142.19799999999995
43,114.14400000000002
44,142.19799999999998
45,288.43500000000006
46,236.315
47,359.47
48,165.19199999999995
49,234.343
50,466.67000000000013
51,292.423
52,244.342
53,300.45
54,244.342
55,300.45
56,144.17299999999997
57,160.172
58,160.172
59,94.113
60,220.009
61,117.15099999999997
62,204.229
63,138.122
64,5223.266999999995
65,5249.304999999997
66,5293.3139999999985
67,5223.266999999995
68,5249.304999999997
69,5293.3139999999985
70,318.33299999999997
71,318.33300000000014
72,318.33300000000014
73,216.288
74,216.288
75,160.172
76,160.172
77,121.13899999999997
78,126.11099999999996
79,160.172
80,160.172
81,160.172
82,110.11199999999998
83,160.17199999999997
84,138.122
85,110.11199999999998
86,119.123
87,174.19899999999996
88,110.11199999999998
89,119.12700000000001
90,119.123
91,124.13899999999997
92,144.17299999999997
93,174.19899999999996
94,124.13899999999997
95,119.123
96,144.17299999999997
97,128.558
98,173.009
99,128.558
100,94.113
101,220.009
102,124.13899999999997
103,291.204
104,117.15099999999997
105,128.558
106,138.166
107,188.311
108,202.338
109,216.36499999999995
110,230.39199999999997
111,160.257
112,174.28400000000002
113,188.311
114,202.338
115,216.36499999999995
116,230.39199999999997
117,144.25799999999998
118,158.285
120,100.161
121,114.18799999999999
122,128.215
123,152.237
124,152.237
125,154.253
126,154.253
128,100.161
129,114.18799999999999
130,128.215
131,152.237
132,152.237
133,154.253
134,154.253
136,100.161
137,114.18799999999999
138,128.215
139,152.237
140,152.237
141,154.253
142,154.253
144,100.161
145,114.18799999999999
146,128.215
147,152.237
148,152.237
149,154.253
150,154.253
152,100.161
153,114.18799999999999
154,128.215
155,152.237
156,152.237
157,154.253
158,154.253
160,100.161
161,114.18799999999999
162,128.215
163,152.237
164,152.237
165,154.253
166,154.253
167,152.237
168,152.237
169,154.253
170,154.253
171,230.43999999999997
172,258.4939999999999
173,286.54799999999994
174,258.4939999999999
175,286.54799999999994
176,179.30700000000004
177,179.30700000000004
178,179.30700000000004
179,235.415
180,235.415
181,235.415
182,235.415
183,235.415
184,235.415
185,179.30699999999996
186,166.26399999999995
187,179.30699999999996
188,166.26399999999995
189,179.30699999999996
190,166.26399999999995
191,370.40500000000014
192,370.40500000000014
193,370.40500000000014
194,370.40500000000014
195,370.40500000000014
196,370.40500000000014
197,370.40500000000014
198,370.40500000000014
199,386.40400000000017
200,386.40400000000017
201,386.40400000000017
202,386.40400000000017
203,315.325
204,315.325
205,299.32599999999996
206,299.32599999999996
207,313.353
208,313.353
209,356.37800000000016
210,356.37800000000016
211,413.4300000000002
212,338.3630000000001
213,338.3630000000001
214,395.4150000000001
215,395.4150000000001
216,452.46700000000016
217,370.40500000000014
218,370.40500000000014
219,386.40400000000017
220,386.40400000000017
221,409.4420000000002
222,409.4420000000002
223,398.4590000000002
224,398.4590000000002
225,396.44300000000015
226,396.44300000000015
227,396.44300000000015
228,396.44300000000015
235,102.177
236,102.177
237,115.152
238,115.152
239,115.152
240,115.152
241,102.201
242,102.201
243,143.20600000000002
244,143.20600000000002
245,143.20600000000002
246,143.20600000000002
249,100.161
250,100.161
251,100.161
252,100.161
253,114.18799999999999
254,114.18799999999999
255,197.21
256,197.21
257,231.293
258,231.293
259,150.245
260,150.245
261,150.245
262,150.245
263,135.142
264,135.142
265,149.16899999999995
266,149.16899999999995
267,165.16799999999995
268,165.16799999999995
269,165.168
270,165.168
271,122.19099999999996
272,122.19099999999996
273,138.18999999999997
274,138.18999999999997
275,206.221
276,206.221
277,206.221
278,206.221
279,206.221
280,206.221
281,222.22
282,222.22
283,157.189
284,157.189
285,128.239
286,128.239
287,151.141
288,151.141
289,135.142
290,135.142
291,121.11499999999997
292,121.11499999999997
