0,436.5724000000014
1,436.5724000000014
2,436.5724000000014
3,436.5724000000014
4,436.5724000000014
5,436.5724000000014
6,455.52040000000153
7,455.52040000000153
8,455.52040000000153
9,455.52040000000153
10,455.52040000000153
11,455.52040000000153
36,436.5724000000014
37,436.5724000000014
38,436.5724000000014
39,436.5724000000014
40,436.5724000000014
41,436.5724000000014
42,436.5724000000014
43,436.5724000000014
44,436.5724000000014
107,402.3452000000008
108,402.3452000000008
109,402.3452000000008
110,402.3452000000008
111,413.0896000000007
112,413.0896000000007
113,413.0896000000007
114,413.0896000000007
115,413.0896000000007
116,413.0896000000007
117,413.0896000000007
118,413.0896000000007
