0,1729.536
1,1729.536
2,1729.536
3,1729.536
4,1729.536
5,1729.536
6,1785.6439999999993
7,1785.6439999999993
8,1785.6439999999993
9,1785.6439999999993
10,1785.6439999999993
11,1785.6439999999993
36,1729.536
37,1729.536
38,1729.536
39,1729.536
40,1729.536
41,1729.536
42,1729.536
43,1729.536
44,1729.536
107,1975.8120000000024
108,1975.8120000000024
109,1975.8120000000024
110,1975.8120000000024
111,2005.9320000000025
112,2005.9320000000025
113,2005.9320000000025
114,2005.9320000000025
115,2005.9320000000025
116,2005.9320000000025
117,2005.9320000000025
118,2005.9320000000025
