,pH,Temp (C),SlogP,SMR,LabuteASA,TPSA,AMW,NumLipinskiHBA,NumLipinskiHBD,NumRotatableBonds,HOST_SlogP,HOST_SMR,HOST_LabuteASA,HOST_TPSA,HOST_AMW,HOST_NumLipinskiHBA,HOST_NumLipinskiHBD,HOST_NumRotatableBonds,outlier
70,7.0,25.0,1.4008,34.6588,53.704124215596465,29.46,124.13899999999997,2.0,1.0,1.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
71,7.0,25.0,2.5454,45.61280000000002,64.90730140342819,20.23,144.17299999999997,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
72,7.0,25.0,2.5540000000000016,52.16480000000003,76.38578874733167,29.46,174.19899999999996,2.0,1.0,1.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
73,7.0,25.0,1.4007999999999998,34.6588,53.704124215596465,29.46,124.13899999999997,2.0,1.0,1.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
74,7.0,25.0,1.26388,32.8218,52.9831586675583,44.02,119.123,2.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
75,7.0,25.0,2.5454000000000008,45.61280000000003,64.90730140342818,20.23,144.17299999999997,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
76,7.0,25.0,2.0456,33.1168,52.528903098574645,20.23,128.558,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
77,7.0,25.0,2.1547,35.80680000000001,56.093184477334326,20.23,173.009,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
78,7.0,25.0,2.0456,33.1168,52.528903098574645,20.23,128.558,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
79,7.0,25.0,1.3922,28.106799999999996,42.22563687169298,20.23,94.113,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
80,7.0,25.0,1.9968,40.82380000000001,61.48747499273661,20.23,220.009,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
81,7.0,25.0,1.4008,34.6588,53.704124215596465,29.46,124.13899999999997,2.0,1.0,1.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
82,7.0,25.0,-1.3067000000000009,67.9689,107.30069818656185,153.79999999999995,291.204,10.0,6.0,5.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
83,7.0,25.0,2.1678999999999995,38.29870000000001,53.322228072246475,15.79,117.15099999999997,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
84,7.0,25.0,2.0456000000000003,33.1168,52.528903098574645,20.23,128.558,1.0,1.0,0.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
85,7.0,25.0,1.7038,39.546000000000014,60.38837780730393,18.46,138.166,2.0,0.0,2.0,-7.552000000000019,283.6640000000002,533.6447826134475,376.8,1329.119999999999,48.0,0.0,0.0,"['HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
86,7.0,25.0,2.481900000000001,55.724600000000045,81.97713967618769,40.46,188.311,2.0,2.0,10.0,-23.6992,402.3452000000008,751.9437202204886,909.3400000000006,1975.8120000000024,58.0,34.0,15.0,"['HOST_SlogP', 'HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
87,7.0,25.0,2.8720000000000017,60.341600000000064,88.3420817905843,40.46,202.338,2.0,2.0,11.0,-23.6992,402.3452000000008,751.9437202204886,909.3400000000006,1975.8120000000024,58.0,34.0,15.0,"['HOST_SlogP', 'HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
88,7.0,25.0,3.2621000000000024,64.95860000000006,94.7070239049809,40.46,216.36499999999995,2.0,2.0,12.0,-23.6992,402.3452000000008,751.9437202204886,909.3400000000006,1975.8120000000024,58.0,34.0,15.0,"['HOST_SlogP', 'HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
89,7.0,25.0,3.652200000000004,69.57560000000005,101.07196601937751,40.46,230.39199999999997,2.0,2.0,13.0,-23.6992,402.3452000000008,751.9437202204886,909.3400000000006,1975.8120000000024,58.0,34.0,15.0,"['HOST_SlogP', 'HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD', 'HOST_NumRotatableBonds']"
90,7.0,25.0,1.7017,46.49060000000002,69.24725544739444,40.46,160.257,2.0,2.0,8.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
91,7.0,25.0,2.0918000000000005,51.107600000000026,75.61219756179106,40.46,174.28400000000002,2.0,2.0,9.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
92,7.0,25.0,2.481900000000001,55.724600000000045,81.97713967618769,40.46,188.311,2.0,2.0,10.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
93,7.0,25.0,2.8720000000000017,60.341600000000064,88.3420817905843,40.46,202.338,2.0,2.0,11.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
94,7.0,25.0,3.2621000000000024,64.95860000000006,94.7070239049809,40.46,216.36499999999995,2.0,2.0,12.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
95,7.0,25.0,3.652200000000004,69.57560000000005,101.07196601937751,40.46,230.39199999999997,2.0,2.0,13.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
96,7.0,25.0,2.7293000000000016,45.07880000000002,64.45302169519843,20.23,144.25799999999998,1.0,1.0,7.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
97,7.0,25.0,3.119400000000002,49.69580000000003,70.81796380959506,20.23,158.285,1.0,1.0,8.0,-21.288799999999988,413.0896000000007,760.9956036996472,868.8800000000006,2005.9320000000025,56.0,32.0,8.0,"['HOST_SMR', 'HOST_LabuteASA', 'HOST_TPSA', 'HOST_AMW', 'HOST_NumLipinskiHBA', 'HOST_NumLipinskiHBD']"
179,6.9,25.0,0.8411000000000005,107.3519,172.97643028783256,133.82999999999998,413.4300000000002,9.0,4.0,10.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,"['LabuteASA', 'AMW']"
182,6.9,25.0,2.2062,106.1989,166.42598672813705,120.52,395.4150000000001,8.0,4.0,8.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
183,6.9,25.0,2.2062,106.1989,166.42598672813705,120.52,395.4150000000001,8.0,4.0,8.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
184,6.9,25.0,1.3224000000000005,119.2086,188.8672552405821,149.61999999999995,452.46700000000016,10.0,5.0,10.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,"['SMR', 'LabuteASA', 'AMW']"
189,6.9,25.0,2.5947000000000005,110.79390000000004,172.79092884253362,120.52,409.4420000000002,8.0,4.0,8.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,"['LabuteASA', 'AMW']"
190,6.9,25.0,2.5947000000000005,110.79390000000004,172.79092884253362,120.52,409.4420000000002,8.0,4.0,8.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,"['LabuteASA', 'AMW']"
191,6.9,25.0,2.7495000000000003,108.10120000000006,169.6299881185773,104.73000000000002,398.4590000000002,7.0,3.0,9.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
192,6.9,25.0,2.7495000000000003,108.10120000000006,169.6299881185773,104.73000000000002,398.4590000000002,7.0,3.0,9.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
193,6.9,25.0,2.5997000000000003,106.06750000000004,168.83412845164347,95.94,396.44300000000015,7.0,2.0,7.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
194,6.9,25.0,2.5997000000000003,106.06750000000004,168.83412845164347,95.94,396.44300000000015,7.0,2.0,7.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
195,6.9,25.0,2.5997000000000003,106.06750000000004,168.83412845164347,95.94,396.44300000000015,7.0,2.0,7.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
196,6.9,25.0,2.5997000000000003,106.06750000000004,168.83412845164347,95.94,396.44300000000015,7.0,2.0,7.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,['AMW']
290,6.9,25.0,-4.756,0.0,30.011902189189602,92.24,99.449,4.0,0.0,0.0,-15.981000000000027,229.10309999999959,434.4694274438861,561.4600000000003,1135.0110000000013,35.0,23.0,7.0,['SlogP']
330,6.9,25.0,-4.756,0.0,30.011902189189602,92.24,99.449,4.0,0.0,0.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,['SlogP']
337,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,"['LabuteASA', 'TPSA', 'AMW']"
338,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.054800000000027,195.80039999999968,372.1301572506171,474.90000000000015,972.8460000000013,30.0,18.0,6.0,"['LabuteASA', 'TPSA', 'AMW']"
341,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,"['LabuteASA', 'TPSA', 'AMW']"
342,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-15.23060000000003,228.4337999999996,433.9237704990695,554.0500000000002,1134.9870000000014,35.0,21.0,7.0,"['LabuteASA', 'TPSA', 'AMW']"
345,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.802800000000035,260.0609999999993,474.4645659946544,513.5900000000001,1219.1970000000013,35.0,19.0,9.0,"['LabuteASA', 'TPSA', 'AMW']"
346,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.802800000000035,260.0609999999993,474.4645659946544,513.5900000000001,1219.1970000000013,35.0,19.0,9.0,"['LabuteASA', 'TPSA', 'AMW']"
349,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.802800000000035,260.0609999999993,474.4645659946545,513.5900000000001,1219.1970000000013,35.0,19.0,9.0,"['LabuteASA', 'TPSA', 'AMW']"
350,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.802800000000035,260.0609999999993,474.4645659946545,513.5900000000001,1219.1970000000013,35.0,19.0,9.0,"['LabuteASA', 'TPSA', 'AMW']"
353,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.802800000000035,260.0609999999993,474.4645659946545,513.5900000000001,1219.1970000000013,35.0,19.0,9.0,"['LabuteASA', 'TPSA', 'AMW']"
354,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-13.802800000000035,260.0609999999993,474.4645659946545,513.5900000000001,1219.1970000000013,35.0,19.0,9.0,"['LabuteASA', 'TPSA', 'AMW']"
355,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,"['LabuteASA', 'TPSA', 'AMW']"
356,6.9,25.0,1.6638999999999995,111.79780000000004,183.37997772301316,162.26000000000005,444.44000000000017,10.0,5.0,11.0,-17.406400000000005,261.0671999999995,495.7173837475217,633.2000000000003,1297.1280000000015,40.0,24.0,8.0,"['LabuteASA', 'TPSA', 'AMW']"
